"reportkey";"gid";"location";"kind";"category";"side";"civcas";"hn_cas";"enemycas";"friendlycas";"lat";"long";"timestamp";"dist_pak";"dist_kabul";"elevation";"population";"lineofsight";"gecon";"pashtun";"hazara"
"35FC86C4-2651-4A4F-A255-572C4020E0C0";34048;"0101000020E61000008F368E588B334F40774A07EBFF343F40";"IED Explosion";"NONE";"ENEMY";0;18;0;1;31.20702934000000;62.40269089000000;"2008-01-03";187.292837570383;732.355135418209;508.76;34.36194611;508;0.0226019;0;0
"0319116C-7F37-40F4-B4FD-06B2C9E4141E";34079;"0101000020E610000046B1DCD26A2450402766BD18CAD13F40";"IED Explosion";"NONE";"ENEMY";0;3;0;0;31.81949043000000;64.56901550000001;"2008-01-04";199.436712464052;523.734958556878;828.84;671.15576172;286;0.0991347;0;0
"3511394C-A5D3-493D-AF43-1BA951AE1FFC";34117;"0101000020E6100000EBC5504EB4175040FC8C0B07429A3F40";"Mine Strike";"NONE";"ENEMY";0;0;0;2;31.60257149000000;64.37038422000001;"2008-01-05";206.655322446541;553.218283259612;777.44;543.46539307;330;0.0991347;0;0
"AE1FC29C-8A89-4D34-AE02-A7D97A048604";34145;"0101000020E61000004D2D5BEB8B2450400E4FAF9465D03F40";"IED Explosion";"NONE";"ENEMY";1;0;0;0;31.81405258000000;64.57103729000001;"2008-01-06";198.980022685371;523.938344032198;828.84;671.15576172;286;0.0991347;0;0
"A96791A5-E532-415C-9BF9-B706C016B752";34220;"0101000020E6100000EDBB22F8DF6451409E29745E637B4140";"IED Explosion";"NONE";"ENEMY";0;5;0;0;34.96397018000000;69.57617188000000;"2008-01-08";107.406952794671;60.7866888300343;1720.76;1859.15869141;11;3.123417;0;0
"672572C8-1799-42CD-9B47-C89F020D8953";34312;"0101000020E6100000F4E0EEACDDBA5140A661F888988E4140";"MEDEVAC";"NONE";"FRIEND";0;0;0;1;35.11402893000000;70.91977692000000;"2008-01-11";46.3261959197421;172.891007518694;2023.16;129.88465881;16;0.2659246;0;0
"E02A2F4C-BBB7-A697-0B165168BEAA72C5";34345;"0101000020E61000009335EA211A595140F88DAF3DB3D44140";"Attack";"NONE";"ENEMY";0;1;0;0;35.66172028000000;69.39221954000000;"2008-07-01";167.524443633547;126.902409819627;1978.2;234.51599121;12;0.4048173;0;0
"EE764CD8-B761-4762-B854-345D173B568B";34351;"0101000020E61000008A7615527E064F40D95F764F1E3E4040";"Attack";"NONE";"ENEMY";0;4;0;0;32.48529816000000;62.05073166000000;"2008-01-12";311.468134650896;698.836130777662;660.52;416.79943848;274;0.0439913;0;0
"AC341C34-F1A8-4A0C-B31E-4D76373CFBCF";34393;"0101000020E61000009DF4BEF1B5175040876D8B321B9C3F40";"IED Explosion";"NONE";"ENEMY";2;5;0;0;31.60978889000000;64.37048340000000;"2008-01-13";206.923952276265;552.726408083178;777.44;543.46539307;330;0.0991347;0;0
"790EA625-BB06-47F6-BEA3-90DCAA9F8B07";34402;"0101000020E6100000F25EB532E15151401B2FDD24067D4140";"Accident";"NONE";"NEUTRAL";1;0;0;0;34.97674942000000;69.27937317000000;"2008-01-13";119.616202420923;50.3021684526824;1488.04;4545.35351563;60;3.123417;0;0
"2EF182DA-326A-4C9B-8346-B1A33C97576A";34407;"0101000020E6100000B745990D32D55140B83B6BB75DB44140";"MEDEVAC";"NONE";"UNKNOWN";1;0;0;0;35.40911102000000;71.33117676000001;"2008-01-13";22.1585974908168;220.303166127004;2227.1201;132.78576660;11;0.1098113;0;0
"1D4B3E8C-1E0B-412E-B31D-68B205D98850";34446;"0101000020E610000050C24CDBBF4651402254A9D903054240";"Attack";"NONE";"FRIEND";0;5;2;0;36.03918076000000;69.10546112000000;"2008-01-14";187.653862464835;167.189250599646;1176.3199;376.82034302;72;0.3858811;0;0
"29CD0A3B-7734-4C6E-B8D6-786C24F5DBEE";34572;"0101000020E610000004392861A64351403DD52137C30D4140";"Accident";"NONE";"NEUTRAL";1;0;0;0;34.10752106000000;69.05702972000000;"2008-01-17";77.2156765486919;48.259724110123;1899.72;844.77294922;34;3.123417;0;0
"575B8838-A3A9-4E94-BD9F-427CC88E3E8D";34711;"0101000020E6100000E17A14AE47D551403108AC1C5AB44140";"MEDEVAC";"NONE";"UNKNOWN";1;1;0;0;35.40900040000000;71.33249664000000;"2008-01-21";22.0463711564014;220.406080568025;2227.1201;132.78576660;11;0.1098113;0;0
"D43658F8-5673-409F-BF01-402DD71F91D9";34720;"0101000020E61000003468E89FE0985140DFFDF15EB57A4140";"MEDEVAC";"NONE";"UNKNOWN";0;0;0;1;34.95866013000000;70.38871002000000;"2008-01-21";71.0539952901635;121.500493154592;1332.16;499.52966309;33;0.6778248;0;0
"2F9A1C18-FEFD-4879-9F7A-73129737281D";34752;"0101000020E6100000FDD98F14911750408B321B6492993F40";"IED Explosion";"NONE";"ENEMY";2;0;0;0;31.59988976000000;64.36822510000000;"2008-01-22";206.744622775503;553.560595742992;777.44;543.46539307;330;0.0991347;0;0
"FF58867C-6F1C-4080-9651-351068468A95";34756;"0101000020E61000003468E89FE0985140DFFDF15EB57A4140";"MEDEVAC";"NONE";"UNKNOWN";0;1;0;0;34.95866013000000;70.38871002000000;"2008-01-22";71.0539952901635;121.500493154592;1332.16;499.52966309;33;0.6778248;0;0
"39A6186D-8BFB-416A-8F7B-637D965E29A7";34760;"0101000020E61000009A25016A6AAF514039B4C876BE7B4140";"MEDEVAC (Local National)";"NONE";"FRIEND";0;1;0;0;34.96675110000000;70.74086761000000;"2008-01-22";46.1098513352759;152.005640091686;1599.52;533.66503906;81;0.6778248;0;0
"EF34044B-31AF-4955-A025-CB1B857B2D6D";34857;"0101000020E61000003468E89FE0985140DFFDF15EB57A4140";"MEDEVAC";"NONE";"UNKNOWN";0;0;0;1;34.95866013000000;70.38871002000000;"2008-01-24";71.0539952901635;121.500493154592;1332.16;499.52966309;33;0.6778248;0;0
"AB3E5103-E436-46A6-ADE1-844B8F894A5B";34860;"0101000020E6100000F701486DE2D451402046088F36B64140";"MEDEVAC";"NONE";"UNKNOWN";1;0;0;0;35.42353821000000;71.32631683000000;"2008-01-24";23.3134316465006;220.601629537829;2054.24;132.71708679;45;0.1098113;0;0
"72B9896A-5C02-4BD3-9EAE-2E44142B72B0";34916;"0101000020E61000003468E89FE0985140DFFDF15EB57A4140";"MEDEVAC";"NONE";"UNKNOWN";1;0;0;0;34.95866013000000;70.38871002000000;"2008-01-25";71.0539952901635;121.500493154592;1332.16;499.52966309;33;0.6778248;0;0
"BA3FCEAD-F85E-4D23-BAC2-2B8FCCD84B76";34918;"0101000020E61000000C022B8716BB5140AD86C43D968E4140";"MEDEVAC";"NONE";"FRIEND";0;0;0;1;35.11396027000000;70.92324829000000;"2008-01-26";46.0898785278782;173.182772753951;2023.16;129.88465881;16;0.2659246;0;0
"D431B9EE-E280-4424-9C9C-098D3EBC5A5B";34957;"0101000020E6100000115322895E2850401B81785DBFD83F40";"Direct Fire";"NONE";"ENEMY";0;6;0;0;31.84667015000000;64.63076782000000;"2008-01-26";195.830715430349;517.240552886117;839.96;670.85260010;251;0.0991347;0;0
"80C3400F-EAB4-4E10-8C74-D7EB25068A3F";34992;"0101000020E6100000DBA7E33103D55140A779C7293AB64140";"MEDEVAC";"NONE";"UNKNOWN";0;2;0;0;35.42364883000000;71.32832336000000;"2008-01-27";23.161911551747;220.770262195496;2054.24;132.71708679;45;0.1098113;0;0
"3847F9C8-66CF-40B7-9994-D58601632AEB";35111;"0101000020E61000002766BD18CA4F51402B1895D4096C4140";"MEDEVAC (Local National)";"NONE";"FRIEND";1;0;0;0;34.84405136000000;69.24671173000000;"2008-01-30";108.56775684456;35.2817389823554;1522.12;5344.42187500;62;3.123417;0;0
"E9E7422C-591E-4D89-A60D-4B8F2ECCF36A";35135;"0101000020E6100000BF2B82FFAD165040E6797077D6963F40";"IED Explosion";"NONE";"ENEMY";24;0;0;0;31.58921051000000;64.35437012000000;"2008-01-31";207.579441837977;555.324534178852;777.44;543.46539307;297;0.0991347;0;0
"E02E6C45-0488-4D32-B078-5D6E5DA63695";35243;"0101000020E610000060764F1E1652514010069E7B0F7B4140";"Accident";"NONE";"NEUTRAL";0;0;0;1;34.96141052000000;69.28260040000001;"2008-02-03";117.982929515412;48.7022952183303;1488.04;4545.35351563;59;3.123417;0;0
"F19CB536-2A13-4725-A54A-B829844355B3";35331;"0101000020E6100000F1F44A59861E504027BD6F7CEDC13F40";"IED Explosion";"NONE";"ENEMY";0;6;0;0;31.75752831000000;64.47695160000001;"2008-02-06";204.0520518352;534.830219320535;817.48;671.45819092;342;0.0991347;0;0
"2A37703E-4EC0-412D-80FF-828E03E85D2B";35336;"0101000020E610000094C151F2EA425140F7C77BD5CAFC4040";"Accident";"NONE";"FRIEND";0;4;0;0;33.97494125000000;69.04559326000000;"2008-02-06";76.0680564665155;62.897494026023;1977.92;875.20056152;83;0.2478396;0;0
"B2B42856-8FE3-4BD7-9A0F-EC41399AFBB8";35452;"0101000020E610000043041C4295224F40EB56CF49EF0F4140";"Assassination";"NONE";"ENEMY";3;0;0;0;34.12449265000000;62.27017593000000;"2008-02-10";490.725131492408;636.105646610123;1227.72;714.54797363;341;0.2073065;0;0
"9F35105D-D651-4542-883D-F936EAB3400E";35594;"0101000020E6100000E275FD82DD085040A4A5F276842B3F40";"Mine Strike";"NONE";"ENEMY";0;0;0;1;31.16998672000000;64.13851929000000;"2008-02-13";180.060436743662;600.345308646677;720.72;59.51823425;335;0.0991347;0;0
"027BA299-13FF-4051-A12A-194E2AA505D0";35622;"0101000020E610000077BE9F1A2F575140BCCB457C27824140";"Accident";"NONE";"NEUTRAL";3;0;0;0;35.01683044000000;69.36225128000000;"2008-02-14";120.134061655036;56.5916642418858;1443.28;4009.72583008;39;0.4048173;0;0
"47FC6CE4-04B4-4E0F-BD2C-562D39FCC91B";35669;"0101000020E610000046CEC29E763250406FD8B628B3F54140";"IED Explosion";"NONE";"ENEMY";0;2;0;0;35.91952896000000;64.78849030000001;"2008-02-15";511.699970320718;427.124895603732;871.56;952.71081543;398;0.1383386;0;0
"11622381-384E-4BED-AF05-468E616FB2A3";35678;"0101000020E61000002A00C633684E514076A6D0798D754140";"Turn In";"NONE";"ENEMY";0;0;0;0;34.91838074000000;69.22511292000000;"2008-02-16";116.554709006849;43.0863440888862;1502.2;2645.41601563;64;3.123417;0;0
"8D4D18DE-8084-41E2-862A-DF423218350B";35846;"0101000020E61000003C6BB75D683E5140C4995FCD01F64040";"Direct Fire";"NONE";"ENEMY";0;1;0;0;33.92192841000000;68.97512054000001;"2008-02-20";82.4972899807817;70.0368349324433;1931;2062.54931641;21;0.2324227;0;0
"2687B97C-D2A3-482A-A06F-04FCBEFD5665";35889;"0101000020E6100000412B3064751750404087F9F202943F40";"IED Explosion";"NONE";"ENEMY";0;5;0;0;31.57816696000000;64.36653900000000;"2008-02-21";206.081399856047;555.149723925708;770.6;573.86505127;300;0.0991347;0;0
"A93FFD49-DBF5-4BD9-916E-A55F136F3DE2";36077;"0101000020E6100000F415A4198B5A4E40B29DEFA7C6F74040";"Direct Fire";"NONE";"ENEMY";0;2;0;0;33.93574905000000;60.70737076000000;"2008-02-26";451.785424600277;781.88558208682;733.68;96.25542450;368;0.1597883;0;0
"D3ABCA4A-B16C-4320-A78F-DD593E19FBD4";36268;"0101000020E610000022E010AAD492514052D50451F78D4140";"Turn In";"NONE";"ENEMY";0;0;0;0;35.10910797000000;70.29422760000000;"2008-03-02";87.7843114767269;121.38959320447;1764.4399;486.91415405;26;0.2659246;0;0
"1025302";6569;"0101000020E6100000F4FDD478E9C250404850FC1873F73F40";"IED Found/Cleared";"NONE";"ENEMY";0;8;0;0;31.96660042000000;67.04550171000000;"2006-03-18";70.2100893290484;346.493920972819;1896.88;135.93682861;332;0.0681139;1;0
"3224481E-52C1-47CE-8462-F9DE353EC044";36336;"0101000020E6100000371AC05B20355140D4F19881CA284240";"IED Explosion";"NONE";"ENEMY";0;2;0;0;36.31867981000000;68.83010101000001;"2008-03-04";214.297492586806;200.44786953373;530.08;1095.64501953;71;0.5272279;0;0
"B0D9BC2E-D7E2-4CA7-BA65-DDCE7AA294C7";36382;"0101000020E6100000B7B41A12F73451400E84640113284240";"IED Explosion";"NONE";"ENEMY";1;1;0;0;36.31307602000000;68.82758330999999;"2008-03-05";214.444702604046;199.868961391062;530.08;1095.64501953;71;0.5272279;0;0
"078F2023-643E-43FE-B3A3-29BE7345EA3E";36408;"0101000020E61000000803CFBD87DD504091ED7C3F359E4140";"Natural Disaster";"NONE";"NEUTRAL";2;0;0;0;35.23600006000000;67.46141052000000;"2008-03-05";260.68166463508;174.256621484251;3039.48;146.88215637;179;0.1735764;0;0
"E3CC33A1-49ED-47D9-A8CD-1209CE164D32";36416;"0101000020E6100000001DE6CB0B1850403C66A032FE953F40";"IED Explosion";"NONE";"ENEMY";0;1;0;0;31.58590698000000;64.37571715999999;"2008-03-05";205.548267201965;553.936114192138;784.24;543.46539307;330;0.0991347;0;0
"CB130CCF-F439-C035-CBFFBE713C2F78EB";36449;"0101000020E610000080828B15355051409B728577B9784140";"ERW/Turn-in";"NONE";"FRIEND";0;0;0;0;34.94316101000000;69.25324249000001;"2008-06-04";117.556941772394;46.1896055858102;1484.96;2645.41601563;60;3.123417;0;0
"E2E1A6BE-BD8D-48DC-8453-12B4B6A5D494";36469;"0101000020E6100000F4A62215C6425140B4E55C8AAB0A4140";"Attack";"NONE";"ENEMY";2;0;0;0;34.08335876000000;69.04334258999999;"2008-03-06";77.8446688675342;51.1479406426984;1899.72;844.77294922;34;3.123417;0;0
"BABCD4AB-E777-38C7-76226104CB4E4BA0";36530;"0101000020E610000008C90226701550404703780B24B83F40";"IED Explosion";"NONE";"ENEMY";0;1;0;0;31.71930313000000;64.33496857000000;"2008-03-08";214.55217466612;548.191303503234;809.44;387.89178467;387;0.0991347;0;0
"3661A0A5-44B2-4718-8F81-5A4AE2684234";36622;"0101000020E6100000CC7A31941353514087BF266BD4874240";"Demonstration";"NONE";"NEUTRAL";0;1;0;0;37.06116867000000;69.29807280999999;"2008-03-11";202.550414447445;280.761053919929;536.36;996.20196533;150;0.1458292;0;0
"A514F867-918C-47D3-B309-D1B764C81CF7";36858;"0101000020E610000012A0A696ADC15040ADC090D5AD524240";"Unexploded Ordnance";"NONE";"ENEMY";2;0;0;0;36.64593124000000;67.02622223000000;"2008-03-17";379.466111769141;304.227546314657;423.64;1644.96411133;428;0.2674469;0;0
"43FB2F7B-1F99-4274-A3BB-1A92079A59BD";36653;"0101000020E6100000309E4143FFFC4F40CA6C904946C63D40";"Close Air Support";"NONE";"FRIEND";5;0;0;0;29.77450943000000;63.97653961000000;"2008-03-11";36.65536704831;719.555342212519;1281;60.39077377;563;0.0415355;0;0
"78EA5086-D1C1-46B5-9796-B054B5C7C581";36707;"0101000020E6100000F7AFAC342921504090BDDEFDF1CE3F40";"Escalation of Force";"NONE";"FRIEND";1;0;0;0;31.80838013000000;64.51814270000000;"2008-03-13";203.101921262689;528.349409736657;834.76;671.15576172;348;0.0991347;0;0
"36211584-8055-43D9-8384-8AD89C8F328A";36717;"0101000020E6100000516B9A779C164F404FAF9465889F4040";"Attack";"NONE";"ENEMY";1;1;0;0;33.24634933000000;62.17665100000000;"2008-03-13";395.154241298635;661.965209808489;1026.72;171.71138000;53;0.1391841;0;0
"7AFECAA5-F99C-41E6-A0AF-69CD90347EAC";36846;"0101000020E610000072BF4351A0E3514068791EDC9DA94140";"Direct Fire";"NONE";"FRIEND";1;0;0;0;35.32513046000000;71.55666351000001;"2008-03-16";0;235.42158574108;1628.8;266.85803223;12;0.1098113;0;0
"37BF1D0B-A19B-48E4-B758-3A463E8EF9E2";36861;"0101000020E61000009EB5DB2E34AF5040894160E5D05E4240";"Direct Fire";"NONE";"ENEMY";3;0;0;0;36.74074936000000;66.73755645999999;"2008-03-17";406.606983442264;329.192134186298;344.32;1504.44360352;522;0.4451916;0;0
"89F58F31-9CF5-4D93-B125-3B102DB20A95";36870;"0101000020E6100000F7AFAC342921504090BDDEFDF1CE3F40";"IED Explosion";"NONE";"ENEMY";8;0;0;10;31.80838013000000;64.51813507000000;"2008-03-17";203.101921262689;528.349409736657;834.76;671.15576172;348;0.0991347;0;0
"A3D97FD6-2D32-4AF5-936E-A43A1BC1BD2C";36880;"0101000020E6100000815B77F3548F4F400074982F2F3C4140";"Direct Fire";"NONE";"ENEMY";0;2;0;0;34.47018814000000;63.11978149000000;"2008-03-17";494.53954749229;555.245167855758;2503.3201;228.21110535;682;0.1547622;0;0
"1BA221D7-B924-470F-89E9-9FA845262CA8";36969;"0101000020E6100000A6B8AAECBB645140C16ED8B6287B4140";"MEDEVAC (Local National)";"NONE";"FRIEND";1;0;0;0;34.96218109000000;69.57396697999999;"2008-03-19";107.279199131707;60.5063490161611;1720.76;1859.15869141;11;3.123417;0;0
"E365FC7C-750C-4C5B-B6AF-3BE6955612AB";36990;"0101000020E6100000813E9127491750401F2E39EE94963F40";"Direct Fire";"NONE";"ENEMY";0;2;0;0;31.58820915000000;64.36383820000000;"2008-03-19";206.695756372289;554.677016458071;777.44;543.46539307;297;0.0991347;0;0
"4E316B56-93BC-4B5F-85AF-5970ECDB6CCF";37001;"0101000020E6100000B554DE8E709A5140D5CF9B8A54C84240";"Direct Fire";"NONE";"FRIEND";0;7;0;0;37.56507874000000;70.41311646000000;"2008-03-20";163.626173278741;354.690769891245;1616.12;221.47213745;9;0.0948745;0;0
"F87777A7-78C7-4718-80DF-AFFB57B6996A";37035;"0101000020E6100000E7E3DA5031C6504075CDE49B6D5A4240";"IED Explosion";"NONE";"ENEMY";7;0;0;0;36.70647049000000;67.09675598000000;"2008-03-21";374.337389327078;305.425003195471;393.04;38955.25781250;460;0.2674469;0;0
"84D9FE6C-0AFC-4034-9863-60589F394CBF";37055;"0101000020E61000009B030473F4D45140D99942E735B64140";"MEDEVAC";"NONE";"UNKNOWN";0;0;0;1;35.42351913000000;71.32742310000000;"2008-03-21";23.2256544463485;220.690463765848;2054.24;132.71708679;45;0.1098113;0;0
"1025442";6817;"0101000020E6100000728A8EE4F23F50404D158C4AEAA43F40";"IED Found/Cleared";"NONE";"ENEMY";0;1;0;0;31.64419937000000;64.99919891000000;"2006-04-01";154.369571939149;503.880706998411;926.6;227.31199646;297;0.0991347;1;0
"C961530A-C565-49D5-AB40-6E57ECFF3AAB";37213;"0101000020E6100000DBBFB2D2A4285040FD135CACA8D93F40";"IED Explosion";"NONE";"ENEMY";0;3;0;0;31.85022926000000;64.63506317000000;"2008-03-26";195.67999620013;516.679504320485;839.96;670.85260010;251;0.0991347;0;0
"B9C369B4-6EA3-454F-9572-5F7CA05CAE33";37314;"0101000020E6100000ED9925016A245040E2067C7E18D13F40";"IED Explosion";"NONE";"ENEMY";8;0;0;0;31.81678391000000;64.56896973000001;"2008-03-29";199.296899312901;523.916757230336;828.84;671.15576172;286;0.0991347;0;0
"32C91A8D-46BB-42F1-9274-233058A51D62";37388;"0101000020E6100000DFA63FFB911850404850FC1873973F40";"IED Explosion";"NONE";"ENEMY";1;0;0;0;31.59160042000000;64.38391113000000;"2008-03-30";205.031641873219;552.935374293597;784.24;543.46539307;330;0.0991347;0;0
"1031678";37410;"0101000020E61000009F8EC70C541650407B319413ED923F40";"Interdiction";"NONE";"ENEMY";0;3;6;0;31.57393265000000;64.34887695000000;"2008-03-31";207.508295100345;556.766644765011;770.6;573.86505127;277;0.0991347;0;0
"D8290FB4-0D54-FA29-505722663406EC97";37493;"0101000020E6100000C93CF20703C95040AAF1D24D62584240";"Turn In";"NONE";"ENEMY";0;0;0;0;36.69050217000000;67.14080810999999;"2008-04-02";370.15498837038;301.595580548524;410.16;21567.59375000;453;0.2674469;0;0
"1026096";7251;"0101000020E6100000A1D634EF387D5140DFE00B93A9BA4040";"Turn In";"NONE";"ENEMY";0;0;0;0;33.45830154000000;69.95659637000000;"2006-04-21";20.9480387208646;139.805156092938;1306.72;1043.94897461;120;0.2478396;1;0
"E4C874B3-9823-4DCE-B6FA-26773C9022E9";37547;"0101000020E61000006DFFCA4A9314504089B5F81400933F40";"IED Explosion";"NONE";"ENEMY";0;6;0;0;31.57421875000000;64.32148743000000;"2008-04-04";209.976719025521;558.814627721187;781.88;229.55050659;389;0.0991347;0;0
"ECA10D8F-CA24-D2ED-45C7AAFE39C3A4A6";37604;"0101000020E6100000A1BE654E97395140306475ABE71C4240";"Arson";"NONE";"ENEMY";1;0;0;0;36.22581863000000;68.89985657000000;"2008-04-06";206.973115960902;189.359573818415;788.12;467.97857666;68;0.5272279;0;0
"ECA65492-E5A7-44F0-B828EF766AC125AE";37614;"0101000020E610000030F0DC7BB8EC4F40335019FF3EDF4140";"IED Ambush";"NONE";"ENEMY";0;2;0;0;35.74411392000000;63.84938049000000;"2008-04-06";568.332076826244;502.741091640933;728.92;240.28215027;211;0.0636898;0;0
"F113062C-D5F2-461D-82A0-5A508EA52339";37691;"0101000020E610000077BE9F1A2FAD5040562B137EA95F4240";"Turn In";"NONE";"ENEMY";0;0;0;0;36.74735641000000;66.70600128000000;"2008-04-08";409.508050802259;331.644967933043;336.92;1375.28771973;522;0.4451916;0;0
"471D30DA-000C-7BA7-1AA1BF7AE4683031";37788;"0101000020E6100000850838842A2150408F705AF0A2CF3F40";"Attack";"NONE";"ENEMY";0;2;0;0;31.81108475000000;64.51821898999999;"2008-04-12";203.234474562402;528.166808343497;834.76;671.15576172;348;0.0991347;0;0
"4B16B8B1-ED12-3E4A-1B73E727498CD691";37814;"0101000020E610000073637AC21225504077A1B94E23CD3F40";"Direct Fire";"NONE";"ENEMY";0;1;0;0;31.80132103000000;64.57926940999999;"2008-04-14";197.622891752207;524.150321469792;828.84;671.15576172;246;0.0991347;0;0
"52753B87-B186-BA83-07E97844F9FDA1CC";37824;"0101000020E6100000020EA14ACD6451401EE1B4E0457B4140";"Accident";"NONE";"NEUTRAL";2;0;0;0;34.96307373000000;69.57502746999999;"2008-04-14";107.343588413589;60.6438195296812;1720.76;1859.15869141;11;3.123417;0;0
"1031732";37837;"0101000020E610000087F9F202EC1550408F368E588B7F3F40";"IED Explosion";"NONE";"ENEMY";0;0;2;0;31.49822044000000;64.34252930000000;"2008-04-15";205.48498585137;562.380237223013;761.32;950.36645508;309;0.0991347;0;0
"5BD9C79D-CA1E-A7FD-086B089E95BF46C6";37860;"0101000020E6100000EDBB22F8DF6451407ADFF8DA337B4140";"Medevac";"NONE";"FRIEND";0;2;0;0;34.96251678000000;69.57617188000000;"2008-04-16";107.253724326144;60.6604684281145;1720.76;1859.15869141;11;3.123417;0;0
"79CCA596-B532-0CA4-7B97ED21674F7C7C";38054;"0101000020E610000046B1DCD26A2450402766BD18CAD13F40";"IED Explosion";"NONE";"ENEMY";2;7;0;0;31.81949043000000;64.56901550000001;"2008-04-23";199.436712464052;523.734958556878;828.84;671.15576172;286;0.0991347;0;0
"8758FE65-CC0D-A2FB-6ED987FF54265924";38097;"0101000020E610000076C3B64599214F40FE7DC68503D14040";"Green-Green";"NONE";"FRIEND";0;2;0;0;33.63291931000000;62.26248550000000;"2008-04-25";438.366917716235;644.809287910381;1363.64;34.58258438;180;0.1391841;0;0
"2CEFE17B-C6AA-C090-F865-4F51FE0370C7";38109;"0101000020E61000003602F1BA7E995140EF8FF7AA95614140";"Premature Detonation";"NONE";"ENEMY";0;0;4;0;34.76237869000000;70.39836121000000;"2008-04-25";59.0279891694762;115.797870713917;1247.84;103.19293976;61;0.6778248;0;0
"1031730";37990;"0101000020E610000085949F54FB3C5140A1B94E232D8D4040";"IED Ambush";"NONE";"ENEMY";0;0;0;1;33.10293961000000;68.95284271000000;"2008-04-20";51.6973914694006;159.851204936495;2320.96;308.93731689;206;0.2324227;1;0
"94D186DF-B060-789F-43CA951B1E2497CD";38151;"0101000020E6100000F415A4198B5051401FF46C567D7A4140";"Accident";"NONE";"NEUTRAL";1;0;0;0;34.95695496000000;69.25849152000001;"2008-04-27";118.635898191963;47.7798507871788;1484.96;2645.41601563;60;3.123417;0;0
"A16535AC-D325-A7B6-45D528285044656A";38230;"0101000020E610000034F44F70B1405140F5108DEE20024140";"Direct Fire";"NONE";"ENEMY";0;0;2;0;34.01663208000000;69.01083374000000;"2008-04-29";79.6442426160721;59.0434136499266;1917.4;847.50097656;62;3.123417;0;0
"A99D7DD6-B71C-E34A-F1B40F3075C9A583";38316;"0101000020E6100000374F75C8CD645140422619390B7B4140";"Medevac";"NONE";"FRIEND";2;0;0;0;34.96127701000000;69.57505798000000;"2008-05-02";107.153669557264;60.4896853189835;1720.76;1859.15869141;11;3.123417;0;0
"AEA22B86-D1DB-6592-A8556A2632091021";38363;"0101000020E6100000352905DD5E1E4F409F71E14048F64040";"Accident";"NONE";"NEUTRAL";0;6;0;0;33.92407990000000;62.23726654000000;"2008-05-03";468.532400450452;641.834249411536;1616.6;560.04486084;535;0.1391841;0;0
"B50D48AB-D235-2BA1-048B6E9A8A93C459";38410;"0101000020E610000046B1DCD26A2450402766BD18CAD13F40";"Direct Fire";"NONE";"ENEMY";0;1;0;0;31.81949043000000;64.56901550000001;"2008-05-04";199.436712464052;523.734958556878;828.84;671.15576172;286;0.0991347;0;0
"C53D81A1-E1A2-3E8B-B6273340514F0664";38482;"0101000020E61000006002B7EEE6F35040018750A5666B4040";"Direct Fire";"NONE";"ENEMY";1;4;0;0;32.83907318000000;67.81096649000000;"2008-05-07";116.790742945551;226.028713762556;2011.92;508.13241577;235;0.136518;0;0
"E744CC61-C011-C430-AC8E360BC7744040";38656;"0101000020E610000074982F2FC0205040910F7A36ABDE3F40";"Mine Strike";"NONE";"ENEMY";0;4;0;0;31.86979675000000;64.51173401000000;"2008-05-14";206.882841928617;524.855999818113;860.04;670.85260010;406;0.0991347;0;0
"F66F2A1F-05F6-AF32-C5BA7252A6A128A2";38752;"0101000020E6100000514EB4AB9014504022718FA50F7D3F40";"Escalation of Force";"NONE";"FRIEND";1;0;0;0;31.48851776000000;64.32133484000001;"2008-05-17";207.106492958299;564.629367454668;762.56;1264.92529297;316;0.0991347;0;0
"1019F9A2-AA7B-4C82-608B17C8F90C23F1";38915;"0101000020E61000009AEB34D252515040F25EB532E1434140";"Demonstration";"NONE";"NEUTRAL";9;10;0;2;34.53031158000000;65.27068328999999;"2008-05-22";389.375642789779;357.59890142007;2309.9199;131.10540771;25;0.0918289;0;0
"271D4880-9C48-707D-E97052A04EBA8B4A";39016;"0101000020E610000059DDEA39E9C1504053CBD6FA22594240";"Other";"NONE";"NEUTRAL";1;0;0;0;36.69637680000000;67.02986145000000;"2008-05-26";380.038262609318;308.316033912052;372.88;1644.07385254;473;0.2674469;0;0
"2A40EEB1-9394-5E62-6B1965020879913A";39042;"0101000020E61000004EB9C2BB5C865040020EA14ACD2E3E40";"IED Explosion";"NONE";"ENEMY";0;9;0;0;30.18282127000000;66.09941101000000;"2008-05-27";16.9866164068619;562.091411741492;992.28;27.03892899;248;0.1810646;0;0
"2B1D7D75-ADEF-AC05-08F705FCBCF4327F";39046;"0101000020E61000006AD95A5F24984F40ECDD1FEF55C34140";"Direct Fire";"NONE";"ENEMY";0;3;4;0;35.52605820000000;63.18861008000000;"2008-05-27";580.871865025517;556.395594262679;652.88;118.45056152;126;0.0636898;0;0
"2E872037-EC78-8043-C80E44FBC412A193";39071;"0101000020E6100000A27A6B60AB1650405C55F65D11943F40";"IED Explosion";"NONE";"ENEMY";6;2;0;0;31.57838821000000;64.35420990000000;"2008-05-28";207.193561386306;556.064351395817;770.6;573.86505127;277;0.0991347;0;0
